match_id,date,season,tournament_name,is_worldcup,match_stage,team1,team2,venue,city,toss_winner,toss_decision,winner,result_type,format,innings1_team,innings1_runs,innings1_wkts,innings1_overs,innings2_team,innings2_runs,innings2_wkts,innings2_overs,year,month,batting_first,chasing_team,first_innings_score,second_innings_score,match_result,elo_team1,elo_team2,elo_diff,team1_form_5,team2_form_5,team1_form_10,team2_form_10,h2h_win_pct
-456017529,9/15/2021,2021,ICC Women's T20 World Cup Africa Region Qualifier,TRUE,,Cameroon,Sierra Leone,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Cameroon,bat,Sierra Leone,unknown,T20,Cameroon,76,9,21.8,Sierra Leone,77,4,17.3,2021,9,Cameroon,Sierra Leone,76,77,completed,1500,1436.458505,63.54149533,0.5,0,0.5,0,0.5
-108810830,9/16/2021,2021,ICC Women's T20 World Cup Africa Region Qualifier,TRUE,,Mozambique,Eswatini,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Mozambique,bat,Mozambique,unknown,T20,Mozambique,138,6,25.7,Eswatini,55,10,16.2,2021,9,Mozambique,Eswatini,138,55,completed,1410.372802,1437.393427,-27.020625,0,0,0,0,0.5
-585031572,9/16/2021,2021,ICC Women's T20 World Cup Africa Region Qualifier,TRUE,,Zimbabwe,Rwanda,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Rwanda,field,Zimbabwe,unknown,T20,Zimbabwe,142,4,21.3,Rwanda,90,9,21.3,2021,9,Zimbabwe,Rwanda,142,90,completed,1518.642754,1476.141266,42.50148889,0.6,0.4,0.4,0.5,1
5024265433,9/16/2021,2021,ICC Women's T20 World Cup Africa Region Qualifier,TRUE,,Botswana,Tanzania,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Botswana,bat,Tanzania,unknown,T20,Botswana,82,10,20.3,Tanzania,83,3,11.3,2021,9,Botswana,Tanzania,82,83,completed,1451.156965,1528.569203,-77.41223796,0.4,0.8,0.25,0.666666667,0.5
-266263990,9/16/2021,2021,Uganda T20 Tri-Series,FALSE,,Nigeria,Kenya,Entebbe Cricket Oval,Entebbe,Nigeria,bat,Nigeria,unknown,T20,Nigeria,133,5,19,Kenya,107,5,15,2021,9,Nigeria,Kenya,133,107,completed,1360.15758,1581.954058,-221.7964783,0,1,0.2,0.8,0
1172692794,9/17/2021,2021,Zimbabwe tour of Ireland and Scotland,FALSE,,Zimbabwe,Scotland,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Zimbabwe,bat,Zimbabwe,unknown,T20,Zimbabwe,136,5,20.8,Scotland,126,10,20,2021,9,Zimbabwe,Scotland,136,126,completed,1532.695194,1574.959365,-42.2641714,0.8,1,0.4,0.7,0.5
-563537410,9/17/2021,2021,ICC Women's T20 World Cup Africa Region Qualifier,TRUE,Semi Final,Zimbabwe,Uganda,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Zimbabwe,bat,Zimbabwe,unknown,T20,Zimbabwe,108,6,20.5,Uganda,94,10,21.7,2021,9,Zimbabwe,Uganda,108,94,completed,1550.631987,1518.064109,32.56787761,0.8,0.8,0.4,0.5,0.5
1599811999,9/17/2021,2021,Uganda T20 Tri-Series,FALSE,Final,Uganda,Kenya,Entebbe Cricket Oval,Entebbe,Uganda,bat,Uganda,unknown,T20,Uganda,120,9,21.5,Kenya,114,9,20.7,2021,9,Uganda,Kenya,120,114,completed,1503.559538,1556.933313,-53.37377529,0.8,0.8,0.5,0.7,0.333333333
7312775097,9/19/2021,2021,ICC Women's T20 World Cup Africa Region Qualifier,TRUE,3rd Place Play-Off,Uganda,Tanzania,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Uganda,bat,Tanzania,unknown,T20,Uganda,79,10,19.7,Tanzania,82,1,14.8,2021,9,Uganda,Tanzania,79,82,completed,1521.998336,1541.062083,-19.063747,0.8,0.8,0.6,0.714285714,0.5
-374695457,9/19/2021,2021,ICC Women's T20 World Cup Africa Region Qualifier,TRUE,Final,Zimbabwe,Namibia,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Zimbabwe,bat,Zimbabwe,unknown,T20,Zimbabwe,133,4,21.8,Namibia,120,9,21.3,2021,9,Zimbabwe,Namibia,133,120,completed,1565.136558,1578.721397,-13.58483908,0.8,0.8,0.6,0.7,1
3066623618,9/19/2021,2021,Zimbabwe tour of Ireland and Scotland,FALSE,,Scotland,Zimbabwe,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Scotland,bat,Zimbabwe,unknown,T20,Scotland,177,4,21,Zimbabwe,180,4,20,2021,9,Scotland,Zimbabwe,177,180,completed,1557.022572,1581.761844,-24.73927225,0.8,0.8,0.6,0.6,0.333333333
7954589394,10/5/2021,2021,Estonia tour of Cyprus,FALSE,,Estonia,Cyprus,Happy Valley Ground,Episkopi,Cyprus,field,Cyprus,unknown,T20,Estonia,102,8,21.5,Cyprus,105,6,19.5,2021,10,Estonia,Cyprus,102,105,completed,1500,1500,0,0.5,0.5,0.5,0.5,0.5
-477099296,10/6/2021,2021,Cyprus T20 Tri-Series,FALSE,,Estonia,Isle of Man,Happy Valley Ground,Episkopi,Estonia,bat,Isle of Man,unknown,T20,Estonia,118,7,20.8,Isle of Man,122,4,17,2021,10,Estonia,Isle of Man,118,122,completed,1484,1500,-16,0,1,0,1,0.5
4529090820,10/6/2021,2021,Cyprus T20 Tri-Series,FALSE,,Cyprus,Isle of Man,Happy Valley Ground,Episkopi,Cyprus,bat,Isle of Man,unknown,T20,Cyprus,92,10,20.3,Isle of Man,93,2,12.2,2021,10,Cyprus,Isle of Man,92,93,completed,1516,1515.263693,0.736306794,1,1,1,1,0.5
6611250844,10/7/2021,2021,Cyprus T20 Tri-Series,FALSE,,Cyprus,Isle of Man,Happy Valley Ground,Episkopi,Isle of Man,field,Isle of Man,unknown,T20,Cyprus,149,7,21.3,Isle of Man,151,7,20.3,2021,10,Cyprus,Isle of Man,149,151,completed,1499.966092,1531.297601,-31.33150947,0.5,1,0.5,1,0
1120063304,10/7/2021,2021,India Women tour of Australia,FALSE,,India,Australia,Carrara Oval,Carrara,Australia,field,,no result,T20,India,131,4,15.8,,,,,2021,10,India,Australia,131,0,no result,1560.583328,1506.395064,54.18826312,0.4,0.2,0.4,0.2,0.8
6868682024,10/7/2021,2021,Ireland tour of United Arab Emirates,FALSE,,United Arab Emirates,Ireland,"ICC Academy, Dubai",Dubai,United Arab Emirates,bat,Ireland,unknown,T20,United Arab Emirates,123,7,20.5,Ireland,124,3,19.5,2021,10,United Arab Emirates,Ireland,123,124,completed,1491.262316,1534.205404,-42.94308892,0.4,0.8,0.5,0.6,0.5
3648308701,10/8/2021,2021,Papua New Guinea v Scotland T20I Match,FALSE,,Papua New Guinea,Scotland,"ICC Academy, Dubai",Dubai,Papua New Guinea,bat,Scotland,unknown,T20,Papua New Guinea,154,5,20.5,Scotland,156,3,18.3,2021,10,Papua New Guinea,Scotland,154,156,completed,1586.42855,1542.159936,44.26861372,0.8,0.6,0.6,0.5,0.5
-983053159,10/8/2021,2021,Ireland tour of United Arab Emirates,FALSE,,United Arab Emirates,Ireland,"ICC Academy, Dubai",Dubai,Ireland,field,United Arab Emirates,unknown,T20,United Arab Emirates,163,4,21,Ireland,109,10,19.3,2021,10,United Arab Emirates,Ireland,163,109,completed,1477.229908,1548.237812,-71.00790316,0.4,0.8,0.4,0.7,0.333333333
-368554675,10/8/2021,2021,Cyprus T20 Tri-Series,FALSE,,Estonia,Isle of Man,Happy Valley Ground,Episkopi,Isle of Man,field,Isle of Man,unknown,T20,Estonia,71,10,17.8,Isle of Man,72,2,8.8,2021,10,Estonia,Isle of Man,71,72,completed,1468.736307,1545.858631,-77.12232382,0,1,0,1,0
3401115761,10/8/2021,2021,Cyprus T20 Tri-Series,FALSE,,Cyprus,Estonia,Happy Valley Ground,Episkopi,Cyprus,bat,Cyprus,unknown,T20,Cyprus,160,9,21.3,Estonia,121,6,20.5,2021,10,Cyprus,Estonia,160,121,completed,1485.405063,1456.230715,29.17434756,0.333333333,0,0.333333333,0,1
-485563697,10/9/2021,2021,Namibia v Scotland T20I Match,FALSE,,Scotland,Namibia,"ICC Academy, Dubai",Dubai,Namibia,field,Namibia,unknown,T20,Scotland,137,8,20.3,Namibia,138,5,18.5,2021,10,Scotland,Namibia,137,138,completed,1560.18762,1562.096111,-1.908490695,0.6,0.6,0.6,0.7,0.5
-917165388,10/9/2021,2021,India Women tour of Australia,FALSE,,India,Australia,Carrara Oval,Carrara,Australia,field,Australia,unknown,T20,India,118,9,21.3,Australia,119,6,19.3,2021,10,India,Australia,118,119,completed,1558.107905,1508.870487,49.23741862,0.3,0.3,0.35,0.25,0.8
5966859854,10/10/2021,2021,Ireland tour of United Arab Emirates,FALSE,,Ireland,United Arab Emirates,"ICC Academy, Dubai",Dubai,United Arab Emirates,field,United Arab Emirates,unknown,T20,Ireland,134,6,20.7,United Arab Emirates,139,3,16.8,2021,10,Ireland,United Arab Emirates,134,139,completed,1529.012559,1496.455161,32.55739709,0.6,0.4,0.6,0.5,0.5
-193022294,10/10/2021,2021,India Women tour of Australia,FALSE,,Australia,India,Carrara Oval,Carrara,India,field,Australia,unknown,T20,Australia,149,5,20,India,135,6,20.7,2021,10,Australia,India,149,135,completed,1527.122895,1539.855497,-12.73260215,0.5,0.3,0.35,0.35,0.333333333
8992841598,10/10/2021,2021,Namibia v Papua New Guinea T20I Match,FALSE,,Namibia,Papua New Guinea,"ICC Academy, Dubai",Dubai,Papua New Guinea,field,Namibia,unknown,T20,Namibia,174,6,20.7,Papua New Guinea,160,6,21,2021,10,Namibia,Papua New Guinea,174,160,completed,1578.008222,1568.400866,9.607356492,0.6,0.6,0.8,0.6,0
3658744329,10/15/2021,2021,ICC Men's T20 World Cup Europe Region Qualifier,TRUE,,Denmark,Italy,"Desert Springs Cricket Ground, Almeria",Almeria,Denmark,bat,Italy,unknown,T20,Denmark,100,9,21,Italy,101,4,17.8,2021,10,Denmark,Italy,100,101,completed,1488.297174,1482.535182,5.76199243,0.4,0.333333333,0.4375,0.333333333,1
-310754133,10/15/2021,2021,ICC Men's T20 World Cup Europe Region Qualifier,TRUE,,Jersey,Germany,"Desert Springs Cricket Ground, Almeria",Almeria,Germany,field,Jersey,unknown,T20,Jersey,137,7,20.7,Germany,133,5,20.8,2021,10,Jersey,Germany,137,133,completed,1518.162638,1518.301849,-0.139210574,0.4,0.4,0.6,0.5,0
2108826275,10/16/2021,2021,ICC Men's T20 World Cup Europe Region Qualifier,TRUE,,Jersey,Italy,"Desert Springs Cricket Ground, Almeria",Almeria,Jersey,bat,Jersey,unknown,T20,Jersey,139,5,20.5,Italy,98,10,18.8,2021,10,Jersey,Italy,139,98,completed,1534.169049,1498.800507,35.36854212,0.6,0.5,0.6,0.5,1
-163099650,10/16/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier Group A & B,TRUE,,Malawi,Uganda,Integrated Polytechnic Regional Centre,Kigali City,Malawi,bat,Uganda,unknown,T20,Malawi,98,7,20.7,Uganda,101,0,11.5,2021,10,Malawi,Uganda,98,101,completed,1500,1506.875374,-6.875374053,0.5,0.6,0.5,0.5,0.5
4278739525,10/16/2021,2021,ICC Men's T20 World Cup Europe Region Qualifier,TRUE,,Denmark,Germany,"Desert Springs Cricket Ground, Almeria",Almeria,Denmark,bat,Germany,unknown,T20,Denmark,110,6,20.8,Germany,112,4,18.7,2021,10,Denmark,Germany,110,112,completed,1472.031849,1502.295438,-30.26358896,0.4,0.2,0.388888889,0.4,0
-319214283,10/16/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier Group A & B,TRUE,,Rwanda,Ghana,Gahanga International Cricket Stadium. Rwanda,Kigali City,Ghana,field,Ghana,unknown,T20,Rwanda,153,9,20.3,Ghana,157,5,21.3,2021,10,Rwanda,Ghana,153,157,completed,1462.088826,1450.950828,11.13799813,0.4,0.4,0.5,0.25,0.5
-573707354,10/16/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier Group A & B,TRUE,,Seychelles,Ghana,Gahanga International Cricket Stadium. Rwanda,Kigali City,Seychelles,bat,Ghana,unknown,T20,Seychelles,95,10,20.5,Ghana,96,1,10.3,2021,10,Seychelles,Ghana,95,96,completed,1500,1467.463576,32.53642356,0.5,0.4,0.5,0.25,0.5
6871519147,10/17/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,TRUE,,Lesotho,Seychelles,Gahanga International Cricket Stadium. Rwanda,Kigali City,Seychelles,field,Seychelles,unknown,T20,Lesotho,131,8,21.2,Seychelles,132,4,17.5,2021,10,Lesotho,Seychelles,131,132,completed,1500,1482.506007,17.49399288,0.5,0,0.5,0,0.5
2547985727,10/17/2021,2021,ICC Men's T20 World Cup,TRUE,,Scotland,Bangladesh,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bangladesh,field,Scotland,unknown,T20,Scotland,140,9,20.8,Bangladesh,134,7,20.5,2021,10,Scotland,Bangladesh,140,134,completed,1544.275508,1512.232633,32.04287553,0.4,0.6,0.6,0.7,0
-913899530,10/17/2021,2021,ICC Men's T20 World Cup Europe Region Qualifier,TRUE,,Italy,Germany,"Desert Springs Cricket Ground, Almeria",Almeria,Italy,bat,Germany,unknown,T20,Italy,103,5,20.7,Germany,104,6,19.7,2021,10,Italy,Germany,103,104,completed,1484.423686,1516.905262,-32.48157688,0.4,0.4,0.4,0.4,0.5
-825447116,10/17/2021,2021,ICC Men's T20 World Cup,TRUE,,Papua New Guinea,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,field,Oman,unknown,T20,Papua New Guinea,129,9,20.2,Oman,131,0,14.7,2021,10,Papua New Guinea,Oman,129,131,completed,1552.843188,1500.854596,51.98859225,0.4,0.4,0.6,0.5,0.5
-226090728,10/17/2021,2021,ICC Men's T20 World Cup Europe Region Qualifier,TRUE,,Jersey,Denmark,"Desert Springs Cricket Ground, Almeria",Almeria,Denmark,field,Jersey,unknown,T20,Jersey,94,10,19.5,Denmark,89,10,20,2021,10,Jersey,Denmark,94,89,completed,1548.545871,1457.422025,91.12384611,0.6,0.4,0.6,0.35,1
7076335656,10/17/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,TRUE,,Uganda,Rwanda,Integrated Polytechnic Regional Centre,Kigali City,Uganda,bat,Uganda,unknown,T20,Uganda,169,4,21,Rwanda,63,10,15.8,2021,10,Uganda,Rwanda,169,63,completed,1522.558793,1445.576078,76.98271439,0.6,0.4,0.6,0.5,0.5
-834944531,10/17/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,TRUE,,Swaziland,Malawi,Integrated Polytechnic Regional Centre,Kigali City,Malawi,field,Malawi,unknown,T20,Swaziland,97,10,19,Malawi,99,2,13.7,2021,10,Swaziland,Malawi,97,99,completed,1500,1484.316581,15.68341865,0.5,0,0.5,0,0.5
7453482813,10/18/2021,2021,ICC Men's T20 World Cup,TRUE,,Netherlands,Ireland,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Netherlands,bat,Ireland,unknown,T20,Netherlands,106,10,20.5,Ireland,107,3,15.8,2021,10,Netherlands,Ireland,106,107,completed,1545.067008,1511.517608,33.54939979,0.6,0.4,0.45,0.6,0.5
-784975646,10/18/2021,2021,ICC Men's T20 World Cup,TRUE,,Namibia,Sri Lanka,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Sri Lanka,field,Sri Lanka,unknown,T20,Namibia,96,10,20.3,Sri Lanka,100,3,14,2021,10,Namibia,Sri Lanka,96,100,completed,1593.5659,1422.396358,171.1695424,0.6,0.4,0.8,0.2,0.5
1858184812,10/19/2021,2021,ICC Men's T20 World Cup Europe Region Qualifier,TRUE,,Germany,Jersey,"Desert Springs Cricket Ground, Almeria",Almeria,Germany,bat,Jersey,unknown,T20,Germany,85,10,20.2,Jersey,86,6,17.8,2021,10,Germany,Jersey,85,86,completed,1531.413773,1560.443108,-29.02933488,0.6,0.8,0.4,0.6,0.5
8068447863,10/19/2021,2021,ICC Men's T20 World Cup Europe Region Qualifier,TRUE,,Italy,Denmark,"Desert Springs Cricket Ground, Almeria",Almeria,Denmark,field,Italy,unknown,T20,Italy,141,4,20.8,Denmark,132,9,20.8,2021,10,Italy,Denmark,141,132,completed,1469.915175,1445.524787,24.39038734,0.2,0.2,0.333333333,0.35,0.5
-308352230,10/19/2021,2021,ICC Men's T20 World Cup,TRUE,,Scotland,Papua New Guinea,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Scotland,bat,Scotland,unknown,T20,Scotland,165,9,20.7,Papua New Guinea,148,10,19.8,2021,10,Scotland,Papua New Guinea,165,148,completed,1558.804049,1534.466735,24.33731356,0.4,0.2,0.7,0.5,0.666666667
8695663877,10/19/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,TRUE,,Swaziland,Uganda,Integrated Polytechnic Regional Centre,Kigali City,Swaziland,bat,Uganda,unknown,T20,Swaziland,72,10,15.5,Uganda,76,4,13.3,2021,10,Swaziland,Uganda,72,76,completed,1483.278242,1535.070508,-51.79226553,0,0.6,0,0.7,0.5
6422142646,10/19/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,TRUE,,Lesotho,Uganda,Integrated Polytechnic Regional Centre,Kigali City,Lesotho,bat,Uganda,unknown,T20,Lesotho,26,10,12.8,Uganda,27,0,3.7,2021,10,Lesotho,Uganda,26,27,completed,1483.195052,1548.702897,-65.50784528,0,0.6,0,0.7,0.5
6842788331,10/19/2021,2021,Sierra Leone tour of Nigeria,FALSE,,Nigeria,Sierra Leone,University of Lagos Cricket Oval,Lagos,Sierra Leone,field,Sierra Leone,unknown,T20,Nigeria,99,10,20.7,Sierra Leone,100,4,20.5,2021,10,Nigeria,Sierra Leone,99,100,completed,1385.178325,1455.352505,-70.17417914,0.2,0.2,0.2,0.2,1
-283941139,10/19/2021,2021,ICC Men's T20 World Cup,TRUE,,Bangladesh,Oman,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bangladesh,bat,Bangladesh,unknown,T20,Bangladesh,153,10,20.7,Oman,127,9,21.5,2021,10,Bangladesh,Oman,153,127,completed,1497.704092,1519.231049,-21.52695656,0.4,0.4,0.6,0.6,1
-981905385,10/19/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,TRUE,,Malawi,Ghana,Gahanga International Cricket Stadium. Rwanda,Kigali City,Ghana,field,Ghana,unknown,T20,Malawi,95,8,20.7,Ghana,96,3,12.7,2021,10,Malawi,Ghana,95,96,completed,1501.038339,1484.957569,16.08076999,0.5,0.8,0.5,0.4,0.5
-409563703,10/19/2021,2021,ICC Women's T20 World Cup Americas Region Qualifier,TRUE,,Argentina,Brazil,"Reforma Athletic Club, Naucalpan",Naucalpan,Brazil,field,Brazil,unknown,T20,Argentina,12,10,11.8,Brazil,13,2,4.3,2021,10,Argentina,Brazil,12,13,completed,1500,1500,0,0.5,0.5,0.5,0.5,0.5
-719377799,10/19/2021,2021,ICC Women's T20 World Cup Americas Region Qualifier,TRUE,,Canada,United States of America,"Reforma Athletic Club, Naucalpan",Naucalpan,Canada,bat,United States of America,unknown,T20,Canada,70,9,22,United States of America,71,0,12.7,2021,10,Canada,United States of America,70,71,completed,1517.27578,1463.412321,53.86345946,0.4,0.2,0.65,0.3,0.5
-245253511,10/20/2021,2021,ICC Men's T20 World Cup Europe Region Qualifier,TRUE,,Germany,Denmark,"Desert Springs Cricket Ground, Almeria",Almeria,Denmark,field,Germany,unknown,T20,Germany,119,5,20.7,Denmark,107,10,20.8,2021,10,Germany,Denmark,119,107,completed,1516.747521,1430.646165,86.10135677,0.4,0.2,0.4,0.25,1
-846145520,10/20/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,TRUE,,Rwanda,Lesotho,Integrated Polytechnic Regional Centre,Kigali City,Rwanda,bat,Rwanda,unknown,T20,Rwanda,102,8,11,Lesotho,80,7,11.8,2021,10,Rwanda,Lesotho,102,80,completed,1433.064363,1470.176553,-37.11218913,0.2,0,0.4,0,0.5
-197039156,10/20/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,TRUE,,Swaziland,Seychelles,Gahanga International Cricket Stadium. Rwanda,Kigali City,Swaziland,bat,Seychelles,unknown,T20,Swaziland,128,7,16.7,Seychelles,130,3,17,2021,10,Swaziland,Seychelles,128,130,completed,1469.645852,1499.310955,-29.66510278,0,0.5,0,0.5,0.5
2503853766,10/20/2021,2021,ICC Men's T20 World Cup,TRUE,,Sri Lanka,Ireland,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Ireland,field,Sri Lanka,unknown,T20,Sri Lanka,171,7,20.3,Ireland,101,10,18.8,2021,10,Sri Lanka,Ireland,171,101,completed,1445.697629,1529.057831,-83.36020174,0.4,0.4,0.3,0.7,1
-793959938,10/20/2021,2021,ICC Men's T20 World Cup,TRUE,,Netherlands,Namibia,"Zayed Cricket Stadium, Abu Dhabi",Abu Dhabi,Namibia,field,Namibia,unknown,T20,Netherlands,164,4,21.2,Namibia,166,4,19.8,2021,10,Netherlands,Namibia,164,166,completed,1527.526785,1570.264628,-42.73784291,0.4,0.6,0.35,0.7,1
-285061930,10/20/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,TRUE,,Swaziland,Ghana,Integrated Polytechnic Regional Centre,Kigali City,Ghana,field,Ghana,unknown,T20,Swaziland,74,9,20.8,Ghana,75,4,12,2021,10,Swaziland,Ghana,74,75,completed,1455.008671,1501.697588,-46.68891713,0,1,0,0.5,0.5
2286787569,10/20/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,TRUE,,Malawi,Seychelles,Gahanga International Cricket Stadium. Rwanda,Kigali City,Malawi,bat,Malawi,unknown,T20,Malawi,142,2,21.3,Seychelles,121,10,20,2021,10,Malawi,Seychelles,142,121,completed,1484.298321,1513.948137,-29.64981598,0.333333333,0.5,0.333333333,0.5,0.5
5108316910,10/20/2021,2021,ICC Men's T20 World Cup Europe Region Qualifier,TRUE,,Italy,Jersey,"Desert Springs Cricket Ground, Almeria",Almeria,Jersey,field,Jersey,unknown,T20,Italy,100,8,20.3,Jersey,104,2,18.8,2021,10,Italy,Jersey,100,104,completed,1484.793797,1575.10936,-90.3155629,0.4,1,0.428571429,0.7,0
-260489950,10/21/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,TRUE,,Uganda,Ghana,Gahanga International Cricket Stadium. Rwanda,Kigali City,Ghana,field,Uganda,unknown,T20,Uganda,176,6,22.2,Ghana,97,10,19.7,2021,10,Uganda,Ghana,176,97,completed,1561.721397,1515.560333,46.16106337,0.8,1,0.8,0.6,1
6262874408,10/21/2021,2021,Sierra Leone tour of Nigeria,FALSE,,Nigeria,Sierra Leone,University of Lagos Cricket Oval,Lagos,Sierra Leone,field,Nigeria,unknown,T20,Nigeria,124,8,21,Sierra Leone,55,10,16.8,2021,10,Nigeria,Sierra Leone,124,55,completed,1372.366726,1468.164104,-95.79737717,0.2,0.4,0.2,0.333333333,0.5
-833145495,10/21/2021,2021,Valletta Cup,FALSE,,Malta,Gibraltar,Marsa Sports Club,Marsa,Malta,bat,Malta,unknown,T20,Malta,213,5,22.5,Gibraltar,152,2,22,2021,10,Malta,Gibraltar,213,152,completed,1513.712723,1455.095755,58.61696888,0.6,0,0.555555556,0,1
-184391256,10/21/2021,2021,ICC Men's T20 World Cup Europe Region Qualifier,TRUE,,Denmark,Jersey,"Desert Springs Cricket Ground, Almeria",Almeria,Denmark,bat,Jersey,unknown,T20,Denmark,130,6,20.7,Jersey,131,6,19,2021,10,Denmark,Jersey,130,131,completed,1418.532052,1587.041394,-168.5093412,0,1,0.2,0.7,0
6713637987,10/21/2021,2021,ICC Men's T20 World Cup,TRUE,,Bangladesh,Papua New Guinea,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Bangladesh,bat,Bangladesh,unknown,T20,Bangladesh,181,7,21.3,Papua New Guinea,97,10,20.2,2021,10,Bangladesh,Papua New Guinea,181,97,completed,1514.694178,1519.585681,-4.891502122,0.4,0,0.6,0.4,1
8833701014,10/21/2021,2021,ICC Men's T20 World Cup,TRUE,,Oman,Scotland,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,bat,Scotland,unknown,T20,Oman,122,10,20.2,Scotland,123,2,17.8,2021,10,Oman,Scotland,122,123,completed,1502.240962,1573.685104,-71.44414145,0.4,0.6,0.5,0.7,0
7832729984,10/21/2021,2021,ICC Men's T20 World Cup Europe Region Qualifier,TRUE,,Italy,Germany,"Desert Springs Cricket Ground, Almeria",Almeria,Germany,field,Italy,unknown,T20,Italy,117,10,20.5,Germany,116,6,20.8,2021,10,Italy,Germany,117,116,completed,1472.861764,1528.861634,-55.99986973,0.4,0.6,0.375,0.5,0
6955617562,10/22/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,TRUE,,Malawi,Rwanda,Gahanga International Cricket Stadium. Rwanda,Kigali City,Malawi,bat,Malawi,unknown,T20,Malawi,139,2,22.2,Rwanda,115,10,20.3,2021,10,Malawi,Rwanda,139,115,completed,1501.66044,1450.766972,50.89346802,0.5,0.2,0.5,0.4,0.5
-459997713,10/22/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,TRUE,,Swaziland,Rwanda,Gahanga International Cricket Stadium. Rwanda,Kigali City,Swaziland,bat,Rwanda,unknown,T20,Swaziland,77,10,17.5,Rwanda,79,3,8.8,2021,10,Swaziland,Rwanda,77,79,completed,1441.145925,1437.094082,4.051842775,0,0.2,0,0.4,0.5
-522997376,10/22/2021,2021,Valletta Cup,FALSE,,Bulgaria,Switzerland,Marsa Sports Club,Marsa,Bulgaria,bat,Switzerland,unknown,T20,Bulgaria,81,10,20.7,Switzerland,82,2,7.3,2021,10,Bulgaria,Switzerland,81,82,completed,1457.76757,1500,-42.23242973,0.125,1,0.125,1,0.5
7931265151,10/22/2021,2021,ICC Men's T20 World Cup,TRUE,,Ireland,Namibia,Sharjah Cricket Stadium,Sharjah,Ireland,bat,Namibia,unknown,T20,Ireland,125,8,20.5,Namibia,126,2,19.2,2021,10,Ireland,Namibia,125,126,completed,1509.290958,1584.306345,-75.01538735,0.4,0.6,0.6,0.7,1
-170784928,10/22/2021,2021,ICC Men's T20 World Cup,TRUE,,Netherlands,Sri Lanka,Sharjah Cricket Stadium,Sharjah,Sri Lanka,field,Sri Lanka,unknown,T20,Netherlands,44,10,10.2,Sri Lanka,45,2,7.7,2021,10,Netherlands,Sri Lanka,44,45,completed,1513.485069,1465.464502,48.02056603,0.4,0.4,0.3,0.4,0
3006018216,10/22/2021,2021,Valletta Cup,FALSE,,Gibraltar,Switzerland,Marsa Sports Club,Marsa,Gibraltar,bat,Switzerland,unknown,T20,Gibraltar,133,9,21.3,Switzerland,134,1,16.8,2021,10,Gibraltar,Switzerland,133,134,completed,1441.769842,1514.064647,-72.2948055,0,1,0,1,0.5
3537307423,10/22/2021,2021,ICC Men's T20 World Cup Sub Regional Africa Qualifier,TRUE,,Uganda,Seychelles,Integrated Polytechnic Regional Centre,Kigali City,Uganda,bat,Uganda,unknown,T20,Uganda,164,5,20.2,Seychelles,69,9,20.5,2021,10,Uganda,Seychelles,164,69,completed,1575.608022,1496.586017,79.02200456,1,0.5,0.8,0.5,0.5
